package,ecosystem,severity,cve,ghsa,summary,publishedAt,updatedAt,firstPatchedVersion,vulnerableVersionRange
i18next,NPM,MODERATE,CVE-2017-16010,GHSA-cmh5-qc8w-xvcq,Cross-Site Scripting in i18next,2018-07-24 19:58:33,2021-01-08 18:57:46,3.4.4,">= 2.0.0, < 3.4.4"
content,NPM,HIGH,CVE-2017-16111,GHSA-x6wp-rfwh-hcx7,Regular Expression Denial of Service in content,2018-07-24 19:55:05,2021-01-08 00:19:21,3.0.7,< 3.0.7
no-case,NPM,HIGH,CVE-2017-16099,GHSA-ff6r-5jwm-8292,Regular Expression Denial of Service in no-case,2018-07-24 19:51:16,2021-01-08 18:53:14,2.3.2,< 2.3.2
pg,NPM,HIGH,CVE-2017-16082,GHSA-wc9v-mj63-m9g5,Remote Code Execution in pg,2018-07-24 19:44:42,2021-01-08 01:56:54,7.1.2,">= 7.1.0, < 7.1.2"
pg,NPM,HIGH,CVE-2017-16082,GHSA-wc9v-mj63-m9g5,Remote Code Execution in pg,2018-07-24 19:44:42,2021-01-08 01:56:54,7.0.2,">= 7.0.0, < 7.0.2"
pg,NPM,HIGH,CVE-2017-16082,GHSA-wc9v-mj63-m9g5,Remote Code Execution in pg,2018-07-24 19:44:42,2021-01-08 01:56:54,6.4.2,">= 6.4.0, < 6.4.2"
pg,NPM,HIGH,CVE-2017-16082,GHSA-wc9v-mj63-m9g5,Remote Code Execution in pg,2018-07-24 19:44:42,2021-01-08 01:56:54,6.3.3,">= 6.3.0, < 6.3.3"
pg,NPM,HIGH,CVE-2017-16082,GHSA-wc9v-mj63-m9g5,Remote Code Execution in pg,2018-07-24 19:44:42,2021-01-08 01:56:54,6.2.5,">= 6.2.0, < 6.2.5"
pg,NPM,HIGH,CVE-2017-16082,GHSA-wc9v-mj63-m9g5,Remote Code Execution in pg,2018-07-24 19:44:42,2021-01-08 01:56:54,6.1.6,">= 6.1.0, < 6.1.6"
pg,NPM,HIGH,CVE-2017-16082,GHSA-wc9v-mj63-m9g5,Remote Code Execution in pg,2018-07-24 19:44:42,2021-01-08 01:56:54,6.0.5,">= 6.0.0, < 6.0.5"
pg,NPM,HIGH,CVE-2017-16082,GHSA-wc9v-mj63-m9g5,Remote Code Execution in pg,2018-07-24 19:44:42,2021-01-08 01:56:54,5.2.1,">= 5.0.0, < 5.2.1"
pg,NPM,HIGH,CVE-2017-16082,GHSA-wc9v-mj63-m9g5,Remote Code Execution in pg,2018-07-24 19:44:42,2021-01-08 01:56:54,4.5.7,">= 4.0.0, < 4.5.7"
pg,NPM,HIGH,CVE-2017-16082,GHSA-wc9v-mj63-m9g5,Remote Code Execution in pg,2018-07-24 19:44:42,2021-01-08 01:56:54,3.6.4,">= 3.0.0, < 3.6.4"
pg,NPM,HIGH,CVE-2017-16082,GHSA-wc9v-mj63-m9g5,Remote Code Execution in pg,2018-07-24 19:44:42,2021-01-08 01:56:54,2.11.2,< 2.11.2
node-simple-router,NPM,HIGH,CVE-2017-16083,GHSA-5w8q-x7hc-jhp6,Directory Traversal in node-simple-router,2018-07-24 19:42:39,2021-01-08 19:48:06,0.10.1,<= 0.10.0
f2e-server,NPM,HIGH,CVE-2017-16038,GHSA-g7j3-p357-cw8p,Directory Traversal in f2e-server,2018-07-24 16:29:12,2020-08-31 18:20:09,1.12.12,<= 1.12.11
ikst,NPM,HIGH,CVE-2017-16041,GHSA-w23f-f3c5-r9qh,Downloads Resources over HTTP in ikst,2018-07-24 15:56:19,2021-01-08 01:57:11,1.1.2,< 1.1.2
tinyserver2,NPM,HIGH,CVE-2017-16085,GHSA-g8wf-rcg3-qw4q,Directory Traversal in tinyserver2,2018-07-24 15:01:34,2021-01-08 18:48:29,0.6.0,<= 0.5.2
list-n-stream,NPM,HIGH,CVE-2017-16084,GHSA-23vf-5g53-hm9q,Directory Traversal in list-n-stream,2018-07-24 14:57:31,2021-01-08 20:10:06,0.0.11,<= 0.0.10
pooledwebsocket,NPM,HIGH,CVE-2017-16107,GHSA-cfxm-4p54-5w7h,Directory traversal in pooledwebsocket,2018-07-24 00:20:57,2021-01-08 18:58:41,0.0.19,< 0.0.19
Plone,PIP,LOW,CVE-2011-1949,GHSA-h6hq-c896-w882,Low severity vulnerability that affects Plone,2018-07-23 21:01:10,2019-07-03 21:02:02,4.0.6,">= 4.0, < 4.0.6"
Plone,PIP,LOW,CVE-2011-1949,GHSA-h6hq-c896-w882,Low severity vulnerability that affects Plone,2018-07-23 21:01:10,2019-07-03 21:02:02,3.3.6,">= 3.3.2, < 3.3.6"
django,PIP,MODERATE,CVE-2011-0697,GHSA-8m3r-rv5g-fcpq,Moderate severity vulnerability that affects django,2018-07-23 21:01:00,2019-07-03 21:02:02,1.2.5,">= 1.2.0, < 1.2.5"
django,PIP,MODERATE,CVE-2011-0697,GHSA-8m3r-rv5g-fcpq,Moderate severity vulnerability that affects django,2018-07-23 21:01:00,2019-07-03 21:02:02,1.1.4,">= 1.1.0, < 1.1.4"
Plone,PIP,MODERATE,CVE-2011-1950,GHSA-2qx8-589j-gcpx,Moderate severity vulnerability that affects Plone and plone.app.users,2018-07-23 20:26:45,2019-07-03 21:02:01,4.0.6,">= 4.0.1, < 4.0.6"
plone.app.users,PIP,MODERATE,CVE-2011-1950,GHSA-2qx8-589j-gcpx,Moderate severity vulnerability that affects Plone and plone.app.users,2018-07-23 20:26:45,2019-07-03 21:02:01,1.1.1,">= 1.1b1, < 1.1.1"
plone.app.users,PIP,MODERATE,CVE-2011-1950,GHSA-2qx8-589j-gcpx,Moderate severity vulnerability that affects Plone and plone.app.users,2018-07-23 20:26:45,2019-07-03 21:02:01,1.0.5,">= 1.0a1, < 1.0.5"
django,PIP,MODERATE,CVE-2010-3082,GHSA-fxpg-gg9g-76gj,Moderate severity vulnerability that affects django,2018-07-23 19:52:42,2019-07-03 21:02:01,1.2.2,">= 1.2.0, < 1.2.2"
django,PIP,MODERATE,CVE-2011-4136,GHSA-x88j-93vc-wpmp,Moderate severity vulnerability that affects django,2018-07-23 19:52:39,2019-07-03 21:02:01,1.2.7,">= 1.2.0, < 1.2.7"
django,PIP,MODERATE,CVE-2011-4136,GHSA-x88j-93vc-wpmp,Moderate severity vulnerability that affects django,2018-07-23 19:52:39,2019-07-03 21:02:01,1.3.1,">= 1.3.0, < 1.3.1"
Plone,PIP,MODERATE,CVE-2012-5503,GHSA-prr5-pfr8-q9f3,Moderate severity vulnerability that affects Plone,2018-07-23 19:52:35,2019-07-03 21:02:01,4.3b1,">= 4.3a1, < 4.3b1"
Plone,PIP,MODERATE,CVE-2012-5503,GHSA-prr5-pfr8-q9f3,Moderate severity vulnerability that affects Plone,2018-07-23 19:52:35,2019-07-03 21:02:01,4.2.3,< 4.2.3
django,PIP,HIGH,CVE-2011-0698,GHSA-7g9h-c88w-r7h2,High severity vulnerability that affects django,2018-07-23 19:52:31,2019-07-03 21:02:01,1.2.5,">= 1.2.0, < 1.2.5"
django,PIP,HIGH,CVE-2011-0698,GHSA-7g9h-c88w-r7h2,High severity vulnerability that affects django,2018-07-23 19:52:31,2019-07-03 21:02:01,1.1.4,">= 1.1.0, < 1.1.4"
feedparser,PIP,MODERATE,CVE-2011-1157,GHSA-2p78-8hh6-96xc,Moderate severity vulnerability that affects feedparser,2018-07-23 19:52:21,2019-07-03 21:02:01,5.0.1,">= 5.0, < 5.0.1"
Plone,PIP,MODERATE,CVE-2012-5489,GHSA-879r-7f3w-8jj3,Moderate severity vulnerability that affects Plone and Zope2,2018-07-23 19:52:06,2019-07-03 21:02:01,4.3b1,">= 4.3a1, < 4.3b1"
Plone,PIP,MODERATE,CVE-2012-5489,GHSA-879r-7f3w-8jj3,Moderate severity vulnerability that affects Plone and Zope2,2018-07-23 19:52:06,2019-07-03 21:02:01,4.2.3,">= 3.2.2, < 4.2.3"
Zope2,PIP,MODERATE,CVE-2012-5489,GHSA-879r-7f3w-8jj3,Moderate severity vulnerability that affects Plone and Zope2,2018-07-23 19:52:06,2019-07-03 21:02:01,2.13.11,">= 2.13.0, < 2.13.11"
Zope2,PIP,MODERATE,CVE-2012-5489,GHSA-879r-7f3w-8jj3,Moderate severity vulnerability that affects Plone and Zope2,2018-07-23 19:52:06,2019-07-03 21:02:01,2.12.21,< 2.12.21
Zope2,PIP,HIGH,CVE-2011-2528,GHSA-p6h9-hpcg-c6gm,High severity vulnerability that affects Plone and Zope2,2018-07-23 19:52:02,2019-07-03 21:02:01,2.13.8,">= 2.13.0, < 2.13.8"
Zope2,PIP,HIGH,CVE-2011-2528,GHSA-p6h9-hpcg-c6gm,High severity vulnerability that affects Plone and Zope2,2018-07-23 19:52:02,2019-07-03 21:02:01,2.12.19,">= 2.12.0, < 2.12.19"
Plone,PIP,HIGH,CVE-2011-2528,GHSA-p6h9-hpcg-c6gm,High severity vulnerability that affects Plone and Zope2,2018-07-23 19:52:02,2019-07-03 21:02:01,3.3.6,">= 3.3.2, < 3.3.6"
django,PIP,MODERATE,CVE-2010-4535,GHSA-7wph-fc4w-wqp2,Moderate severity vulnerability that affects django,2018-07-23 19:51:59,2019-07-03 21:02:01,1.2.4,">= 1.2.0, < 1.2.4"
django,PIP,MODERATE,CVE-2010-4535,GHSA-7wph-fc4w-wqp2,Moderate severity vulnerability that affects django,2018-07-23 19:51:59,2019-07-03 21:02:01,1.1.3,< 1.1.3
Plone,PIP,MODERATE,CVE-2012-5486,GHSA-77hv-8796-8ccp,Moderate severity vulnerability that affects Plone and Zope2,2018-07-23 19:51:50,2019-07-03 21:02:01,4.3b1,">= 4.3a1, < 4.3b1"
Plone,PIP,MODERATE,CVE-2012-5486,GHSA-77hv-8796-8ccp,Moderate severity vulnerability that affects Plone and Zope2,2018-07-23 19:51:50,2019-07-03 21:02:01,4.2.3,">= 3.3.2, < 4.2.3"
Zope2,PIP,MODERATE,CVE-2012-5486,GHSA-77hv-8796-8ccp,Moderate severity vulnerability that affects Plone and Zope2,2018-07-23 19:51:50,2019-07-03 21:02:01,2.13.19,< 2.13.19
feedparser,PIP,MODERATE,CVE-2011-1158,GHSA-4m72-rmm9-2qjr,Moderate severity vulnerability that affects feedparser,2018-07-23 19:51:43,2019-07-03 21:02:01,5.0.1,">= 5.0, < 5.0.1"
django,PIP,MODERATE,CVE-2010-4534,GHSA-fwr5-q9rx-294f,Moderate severity vulnerability that affects django,2018-07-23 19:51:40,2019-07-03 21:02:01,1.2.4,">= 1.2.0, < 1.2.4"
django,PIP,MODERATE,CVE-2010-4534,GHSA-fwr5-q9rx-294f,Moderate severity vulnerability that affects django,2018-07-23 19:51:40,2019-07-03 21:02:01,1.1.3,< 1.1.3
django,PIP,MODERATE,CVE-2011-4137,GHSA-3jqw-crqj-w8qw,Moderate severity vulnerability that affects django,2018-07-23 19:51:35,2019-07-03 21:02:01,1.3.1,">= 1.3.0, < 1.3.1"
django,PIP,MODERATE,CVE-2011-4137,GHSA-3jqw-crqj-w8qw,Moderate severity vulnerability that affects django,2018-07-23 19:51:35,2019-07-03 21:02:01,1.2.7,">= 1.2.0, < 1.2.7"
Zope2,PIP,MODERATE,CVE-2010-1104,GHSA-v7q8-wvvh-c97p,Moderate severity vulnerability that affects Zope2,2018-07-23 19:51:28,2019-07-03 21:02:01,2.12.3,">= 2.12.0, < 2.12.3"
Zope2,PIP,MODERATE,CVE-2010-1104,GHSA-v7q8-wvvh-c97p,Moderate severity vulnerability that affects Zope2,2018-07-23 19:51:28,2019-07-03 21:02:01,2.11.6,">= 2.11.0, < 2.11.6"
Zope2,PIP,MODERATE,CVE-2010-1104,GHSA-v7q8-wvvh-c97p,Moderate severity vulnerability that affects Zope2,2018-07-23 19:51:28,2019-07-03 21:02:01,2.10.11,">= 2.10.0, < 2.10.11"
Zope2,PIP,MODERATE,CVE-2010-1104,GHSA-v7q8-wvvh-c97p,Moderate severity vulnerability that affects Zope2,2018-07-23 19:51:28,2019-07-03 21:02:01,2.9.12,">= 2.9.0, < 2.9.12"
Zope2,PIP,MODERATE,CVE-2010-1104,GHSA-v7q8-wvvh-c97p,Moderate severity vulnerability that affects Zope2,2018-07-23 19:51:28,2019-07-03 21:02:01,2.8.12,">= 2.8.0, < 2.8.12"
django,PIP,MODERATE,CVE-2011-4140,GHSA-h95j-h2rv-qrg4,Moderate severity vulnerability that affects django,2018-07-23 19:51:19,2019-07-03 21:02:01,1.3.1,">= 1.3.0, < 1.3.1"
django,PIP,MODERATE,CVE-2011-4140,GHSA-h95j-h2rv-qrg4,Moderate severity vulnerability that affects django,2018-07-23 19:51:19,2019-07-03 21:02:01,1.2.7,< 1.2.7
Plone,PIP,MODERATE,CVE-2012-6661,GHSA-48vv-2pmq-9fvv,Moderate severity vulnerability that affects Plone and Zope2,2018-07-23 19:51:14,2019-07-03 21:02:01,4.3b1,">= 4.3a1, < 4.3b1"
Plone,PIP,MODERATE,CVE-2012-6661,GHSA-48vv-2pmq-9fvv,Moderate severity vulnerability that affects Plone and Zope2,2018-07-23 19:51:14,2019-07-03 21:02:01,4.2.3,">= 3.2.2, < 4.2.3"
Zope2,PIP,MODERATE,CVE-2012-6661,GHSA-48vv-2pmq-9fvv,Moderate severity vulnerability that affects Plone and Zope2,2018-07-23 19:51:14,2019-07-03 21:02:01,2.13.19,< 2.13.19
django,PIP,MODERATE,CVE-2011-0696,GHSA-5j2h-h5hg-3wf8,Moderate severity vulnerability that affects django,2018-07-23 19:51:10,2019-07-03 21:02:01,1.2.5,">= 1.2.0, < 1.2.5"
django,PIP,MODERATE,CVE-2011-0696,GHSA-5j2h-h5hg-3wf8,Moderate severity vulnerability that affects django,2018-07-23 19:51:10,2019-07-03 21:02:01,1.1.4,">= 1.1.0, < 1.1.4"
Plone,PIP,MODERATE,CVE-2012-5507,GHSA-3qpr-7rmg-73v8,Moderate severity vulnerability that affects Plone and Zope2,2018-07-23 19:51:02,2019-07-03 21:02:01,4.3b1,">= 4.3a1, < 4.3b1"
Plone,PIP,MODERATE,CVE-2012-5507,GHSA-3qpr-7rmg-73v8,Moderate severity vulnerability that affects Plone and Zope2,2018-07-23 19:51:02,2019-07-03 21:02:01,4.2.3,">= 3.2.2, < 4.2.3"
Zope2,PIP,MODERATE,CVE-2012-5507,GHSA-3qpr-7rmg-73v8,Moderate severity vulnerability that affects Plone and Zope2,2018-07-23 19:51:02,2019-07-03 21:02:01,2.13.19,< 2.13.19
Products.CMFPlone,PIP,MODERATE,CVE-2011-1948,GHSA-p7h9-vf92-5fj5,Moderate severity vulnerability that affects Products.CMFPlone and Products.PasswordResetTool,2018-07-23 19:50:57,2019-07-03 21:02:01,4.1rc3,">= 4.1a1, < 4.1rc3"
Products.CMFPlone,PIP,MODERATE,CVE-2011-1948,GHSA-p7h9-vf92-5fj5,Moderate severity vulnerability that affects Products.CMFPlone and Products.PasswordResetTool,2018-07-23 19:50:57,2019-07-03 21:02:01,4.0.7,< 4.0.7
Products.PasswordResetTool,PIP,MODERATE,CVE-2011-1948,GHSA-p7h9-vf92-5fj5,Moderate severity vulnerability that affects Products.CMFPlone and Products.PasswordResetTool,2018-07-23 19:50:57,2019-07-03 21:02:01,2.0.6,< 2.0.6
Plone,PIP,MODERATE,CVE-2011-4462,GHSA-pcwm-8jc3-qxvj,Moderate severity vulnerability that affects Plone,2018-07-23 19:50:52,2019-07-03 21:02:01,4.1.4,< 4.1.4
django-piston,PIP,HIGH,CVE-2011-4103,GHSA-pvhp-v9qp-xf5r,High severity vulnerability that affects django-piston and django-tastypie,2018-07-23 19:50:48,2019-07-03 21:02:01,0.2.2.1,">= 0.2.0, < 0.2.2.1"
django-tastypie,PIP,HIGH,CVE-2011-4103,GHSA-pvhp-v9qp-xf5r,High severity vulnerability that affects django-piston and django-tastypie,2018-07-23 19:50:48,2019-07-03 21:02:01,0.9.10,< 0.9.10
django-piston,PIP,HIGH,CVE-2011-4103,GHSA-pvhp-v9qp-xf5r,High severity vulnerability that affects django-piston and django-tastypie,2018-07-23 19:50:48,2019-07-03 21:02:01,0.2.3,< 0.2.3
feedparser,PIP,MODERATE,CVE-2011-1156,GHSA-6h52-4vmh-8x4f,Moderate severity vulnerability that affects feedparser,2018-07-23 19:50:33,2019-07-03 21:02:01,5.0.1,">= 4.1, < 5.0.1"
Products.PlonePAS,PIP,MODERATE,CVE-2009-0662,GHSA-pq3x-96c3-xgjg,Moderate severity vulnerability that affects Products.PlonePAS,2018-07-23 19:50:29,2019-07-03 21:02:01,3.9,">= 3, < 3.9"
sensu,RUBYGEMS,LOW,CVE-2018-1000060,GHSA-69mv-3642-wj3w,Low severity vulnerability that affects sensu,2018-07-23 19:50:22,2019-07-03 21:02:01,1.2.1,< 1.2.1
node-jose,NPM,HIGH,CVE-2017-16007,GHSA-rvj9-8cvx-3vq9,Invalid Curve Attack in node-jose,2018-07-20 21:10:14,2021-01-08 01:57:52,0.9.3,< 0.9.3
mime,NPM,MODERATE,CVE-2017-16138,GHSA-wrvr-8mpx-r7pp,Regular Expression Denial of Service in mime,2018-07-20 16:20:52,2021-01-08 01:23:39,2.0.3,">= 2.0.0, < 2.0.3"
mime,NPM,MODERATE,CVE-2017-16138,GHSA-wrvr-8mpx-r7pp,Regular Expression Denial of Service in mime,2018-07-20 16:20:52,2021-01-08 01:23:39,1.4.1,< 1.4.1
fastify,NPM,HIGH,CVE-2018-3711,GHSA-mq6c-fh97-4gwv,Fastify denial-of-service vulnerability with large JSON payloads in fastify,2018-07-18 21:20:34,2021-01-08 18:26:34,0.38.0,<= 0.37.0
public,NPM,HIGH,CVE-2018-3731,GHSA-rwv8-jvff-jq28,Path Traversal in public,2018-07-18 21:20:30,2021-01-08 01:57:45,0.1.3,<= 0.1.2
resolve-path,NPM,HIGH,CVE-2018-3732,GHSA-62g9-6hw5-rwfp,Path Traversal in resolve-path,2018-07-18 21:20:25,2021-01-08 21:07:10,1.4.0,< 1.4.0
crud-file-server,NPM,HIGH,CVE-2018-3733,GHSA-vfp9-gwrh-wq9g,Path Traversal in crud-file-server,2018-07-18 21:20:19,2021-01-08 01:57:29,0.9.0,< 0.9.0
stattic,NPM,HIGH,CVE-2018-3734,GHSA-w4pv-w56c-mg4v,Path Traversal in stattic,2018-07-18 21:20:15,2021-01-08 01:57:02,0.3.0,< 0.3.0
hekto,NPM,LOW,CVE-2018-3743,GHSA-qmm9-x5gr-4gfm,Open Redirect in hekto,2018-07-18 21:20:12,2021-01-08 01:58:33,0.2.4,< 0.2.4
crud-file-server,NPM,CRITICAL,CVE-2018-3726,GHSA-h24f-9mm4-w336,Cross-site Scripting (XSS) - Stored in crud-file-server,2018-07-18 18:34:27,2021-01-08 18:44:58,0.8.0,<= 0.7.0
serve,NPM,HIGH,CVE-2018-3809,GHSA-686g-3xr3-x4x6,Information Exposure on Case Insensitive File Systems in serve,2018-07-18 18:33:15,2020-08-31 18:32:14,7.0.0,< 7.0.0
dns-sync,NPM,CRITICAL,CVE-2017-16100,GHSA-jcw8-r9xm-32c6,Command Injection in dns-sync,2018-07-18 18:28:02,2021-01-08 18:35:10,0.1.1,< 0.1.1
serialize-to-js,NPM,CRITICAL,CVE-2017-5954,GHSA-mm62-wxc8-cf7m,Code Execution Through IIFE in serialize-to-js,2018-07-18 18:27:41,2020-08-31 22:17:57,1.0.0,<= 0.5.0
pysaml2,PIP,MODERATE,CVE-2016-10149,GHSA-c2vx-49jm-h3f6,Moderate severity vulnerability that affects pysaml2,2018-07-16 16:50:12,2019-07-03 21:02:01,4.5.0,<= 4.4.0
tablib,PIP,HIGH,CVE-2017-2810,GHSA-gcr6-rf47-jrgf,High severity vulnerability that affects tablib,2018-07-13 16:01:25,2019-07-03 21:02:01,0.11.5,< 0.11.5
diffoscope,PIP,MODERATE,CVE-2017-0359,GHSA-8p5c-f328-9fvv,Moderate severity vulnerability that affects diffoscope,2018-07-13 16:01:21,2019-07-03 21:02:01,77,< 77
pysaml2,PIP,HIGH,CVE-2017-1000433,GHSA-924m-4pmx-c67h,High severity vulnerability that affects pysaml2,2018-07-13 16:01:17,2019-07-03 21:02:01,4.5.0,< 4.5.0
owlmixin,PIP,CRITICAL,CVE-2017-16618,GHSA-ccmq-qvcp-5mrm,Critical severity vulnerability that affects owlmixin,2018-07-13 16:01:12,2019-07-03 21:02:01,2.0.0,< 2.0.0
MLAlchemy,PIP,CRITICAL,CVE-2017-16615,GHSA-xpm8-98mx-h4c5,Critical severity vulnerability that affects MLAlchemy,2018-07-13 16:01:07,2019-07-03 21:02:01,0.2.2,< 0.2.2
cfscrape,PIP,HIGH,CVE-2017-7235,GHSA-5mc5-5j6c-qmf9,High severity vulnerability that affects cfscrape,2018-07-13 16:01:01,2019-07-03 21:02:01,1.8.0,">= 1.6.6, <= 1.7.1"
FedMsg,PIP,MODERATE,CVE-2017-1000001,GHSA-p7xc-35m8-57pr,Moderate severity vulnerability that affects FedMsg,2018-07-13 15:17:14,2019-07-03 21:02:01,0.18.2,< 0.18.2
mercurial,PIP,HIGH,CVE-2017-9462,GHSA-ghjx-3jg5-h6r2,High severity vulnerability that affects mercurial,2018-07-13 15:17:10,2019-07-03 21:02:01,4.1.3,< 4.1.3
python-fedora,PIP,MODERATE,CVE-2017-1002150,GHSA-m242-wc86-8768,Moderate severity vulnerability that affects python-fedora,2018-07-13 15:17:05,2019-07-03 21:02:01,0.9.0,< 0.9.0
ansible,PIP,HIGH,CVE-2017-2809,GHSA-c2w9-48qc-qpj4,High severity vulnerability that affects ansible,2018-07-13 15:16:54,2019-07-03 21:02:01,1.0.5,< 1.0.5
oslo.middleware,PIP,MODERATE,CVE-2017-2592,GHSA-xcp8-hh74-f6mc,Moderate severity vulnerability that affects oslo.middleware,2018-07-13 15:16:45,2019-07-03 21:02:01,3.19.1,">= 3.9.0, < 3.19.1"
oslo.middleware,PIP,MODERATE,CVE-2017-2592,GHSA-xcp8-hh74-f6mc,Moderate severity vulnerability that affects oslo.middleware,2018-07-13 15:16:45,2019-07-03 21:02:01,3.23.1,">= 3.20.0, < 3.23.1"
oslo.middleware,PIP,MODERATE,CVE-2017-2592,GHSA-xcp8-hh74-f6mc,Moderate severity vulnerability that affects oslo.middleware,2018-07-13 15:16:45,2019-07-03 21:02:01,3.8.1,< 3.8.1
gunicorn,PIP,MODERATE,CVE-2018-1000164,GHSA-32pc-xphx-q4f6,Moderate severity vulnerability that affects gunicorn,2018-07-12 20:30:49,2019-07-03 21:02:01,19.5.0,< 19.5.0
tlslite-ng,PIP,MODERATE,CVE-2018-1000159,GHSA-cwh5-3cw7-4286,Moderate severity vulnerability that affects tlslite-ng,2018-07-12 20:30:44,2019-07-03 21:02:01,0.7.4,< 0.7.4
django-anymail,PIP,MODERATE,CVE-2018-6596,GHSA-hxf9-7h4c-f5jv,Moderate severity vulnerability that affects django-anymail,2018-07-12 20:30:40,2019-07-03 21:02:01,1.2.1,< 1.2.1
jsnapy,PIP,LOW,CVE-2018-0023,GHSA-qc55-vm3j-74gp,Low severity vulnerability that affects jsnapy,2018-07-12 20:30:36,2019-07-03 21:02:01,1.3.0,< 1.3.0
Kotti,PIP,MODERATE,CVE-2018-9856,GHSA-3hq4-f2v6-q338,Moderate severity vulnerability that affects Kotti,2018-07-12 20:30:30,2019-07-03 21:02:01,2.0.0b2,">= 2.0, < 2.0.0b2"
Kotti,PIP,MODERATE,CVE-2018-9856,GHSA-3hq4-f2v6-q338,Moderate severity vulnerability that affects Kotti,2018-07-12 20:30:30,2019-07-03 21:02:01,1.3.2,< 1.3.2
koji,PIP,MODERATE,CVE-2018-1002150,GHSA-6mww-xvh7-fq4f,Moderate severity vulnerability that affects koji,2018-07-12 20:29:40,2019-07-03 21:02:01,1.15.1,= 1.15
koji,PIP,MODERATE,CVE-2018-1002150,GHSA-6mww-xvh7-fq4f,Moderate severity vulnerability that affects koji,2018-07-12 20:29:40,2019-07-03 21:02:01,1.14.1,= 1.14
koji,PIP,MODERATE,CVE-2018-1002150,GHSA-6mww-xvh7-fq4f,Moderate severity vulnerability that affects koji,2018-07-12 20:29:40,2019-07-03 21:02:01,1.13.1,= 1.13
koji,PIP,MODERATE,CVE-2018-1002150,GHSA-6mww-xvh7-fq4f,Moderate severity vulnerability that affects koji,2018-07-12 20:29:40,2019-07-03 21:02:01,1.12.1,= 1.12
eve,PIP,HIGH,CVE-2018-8097,GHSA-8jxq-75rw-fhj9,High severity vulnerability that affects eve,2018-07-12 20:29:35,2019-07-03 21:02:01,0.7.5,< 0.7.5
paramiko,PIP,HIGH,CVE-2018-7750,GHSA-232r-66cg-79px,High severity vulnerability that affects paramiko,2018-07-12 20:29:30,2019-07-03 21:02:01,2.1.5,">= 2.1.0, < 2.1.5"
paramiko,PIP,HIGH,CVE-2018-7750,GHSA-232r-66cg-79px,High severity vulnerability that affects paramiko,2018-07-12 20:29:30,2019-07-03 21:02:01,2.0.8,">= 2.0.0, < 2.0.8"
paramiko,PIP,HIGH,CVE-2018-7750,GHSA-232r-66cg-79px,High severity vulnerability that affects paramiko,2018-07-12 20:29:30,2019-07-03 21:02:01,1.17.6,< 1.17.6
paramiko,PIP,HIGH,CVE-2018-7750,GHSA-232r-66cg-79px,High severity vulnerability that affects paramiko,2018-07-12 20:29:30,2019-07-03 21:02:01,1.18.5,">= 1.18.0, < 1.18.5"
paramiko,PIP,HIGH,CVE-2018-7750,GHSA-232r-66cg-79px,High severity vulnerability that affects paramiko,2018-07-12 20:29:30,2019-07-03 21:02:01,2.4.1,= 2.4.0
paramiko,PIP,HIGH,CVE-2018-7750,GHSA-232r-66cg-79px,High severity vulnerability that affects paramiko,2018-07-12 20:29:30,2019-07-03 21:02:01,2.3.2,">= 2.3.0, < 2.3.2"
paramiko,PIP,HIGH,CVE-2018-7750,GHSA-232r-66cg-79px,High severity vulnerability that affects paramiko,2018-07-12 20:29:30,2019-07-03 21:02:01,2.2.3,">= 2.2.0, < 2.2.3"
Pillow,PIP,MODERATE,CVE-2016-9190,GHSA-w4vg-rf63-f3j3,Moderate severity vulnerability that affects Pillow,2018-07-12 14:45:42,2019-07-03 21:02:01,3.3.2,< 3.3.2
Plone,PIP,MODERATE,CVE-2017-5524,GHSA-p5wr-vp8g-q5p4,Moderate severity vulnerability that affects Plone,2018-07-12 14:45:15,2019-07-03 21:02:01,5.0.7,">= 5.0rc1, < 5.0.7"
Plone,PIP,MODERATE,CVE-2017-5524,GHSA-p5wr-vp8g-q5p4,Moderate severity vulnerability that affects Plone,2018-07-12 14:45:15,2019-07-03 21:02:01,5.1b1,">= 5.1a1, < 5.1b1"
Plone,PIP,MODERATE,CVE-2017-5524,GHSA-p5wr-vp8g-q5p4,Moderate severity vulnerability that affects Plone,2018-07-12 14:45:15,2019-07-03 21:02:01,4.3.12,">= 4.0, < 4.3.12"
notebook,PIP,LOW,CVE-2018-8768,GHSA-6cwv-x26c-w2q4,Low severity vulnerability that affects notebook,2018-07-12 12:00:00,2019-07-03 21:02:01,5.4.1,< 5.4.1
sprockets,RUBYGEMS,HIGH,CVE-2018-3760,GHSA-pr3h-jjhj-573x,High severity vulnerability that affects sprockets,2018-06-20 22:18:58,2019-07-03 21:02:01,4.0.0.beta8,">= 4.0.0.beta1, < 4.0.0.beta8"
sprockets,RUBYGEMS,HIGH,CVE-2018-3760,GHSA-pr3h-jjhj-573x,High severity vulnerability that affects sprockets,2018-06-20 22:18:58,2019-07-03 21:02:01,3.7.2,">= 3.0.0, < 3.7.2"
sprockets,RUBYGEMS,HIGH,CVE-2018-3760,GHSA-pr3h-jjhj-573x,High severity vulnerability that affects sprockets,2018-06-20 22:18:58,2019-07-03 21:02:01,2.12.5,< 2.12.5
growl,NPM,CRITICAL,CVE-2017-16042,GHSA-qh2h-chj9-jffq,Command Injection in growl,2018-06-08 12:43:43,2021-01-08 01:58:37,1.10.0,< 1.10.0
